country_name,year,recycling_rate,recycling_rate_glass,recycling_rate_metallic,recycling_rate_packaging,recycling_rate_paper,recycling_rate_plastic,recycling_rate_wooden,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,highschool_completed_pct,household_exp_percapita,total_environm_tax_per_capita,pollut_environm_tax_per_capita,gr_val_add_per_capita,priv_inv_per_capita
Denmark,1995,,,,,,,,,,,,,,,,,,,,,
Denmark,1996,,,,,,,,,,,,,,,,,,,,,
Denmark,1997,,,,,,,,,,,,,,,,,,,,,
Denmark,1998,,,,,,,,,,,,,,,,,,,,,
Denmark,1999,,,,,,,,,,,,,,,,,,,,,
Denmark,2000,37.1,,,,,,,49266.9882757886,85.0999984741211,39.1724,10.7,21119000.0,5339616.0,14.1574198615471,1.89654886722565,75.277785193348,22344.4011979978,1611.527870168941,116.42410240736413,,
Denmark,2001,36.1,,,,,,,49557.1509962227,85.188307882087,42.9575,11.1,21119000.0,5358783.0,14.0374624375818,1.9602960944175751,75.277785193348,22315.3444811391,1654.427880360149,114.63796910604516,,
Denmark,2002,37.6,,,,,,,49624.5965359582,85.3000030517578,64.25,11.9,21119000.0,5375931.0,13.9271727232541,2.0240433216095,84.2600021362305,22565.7989262273,1764.9408074620005,119.02124487832899,,
Denmark,2003,40.9,,,,,,,49708.0909084109,85.4199981689453,76.26,12.7,21119000.0,5390574.0,13.2382994993119,2.08797860145569,84.2600021362305,22804.7673337447,1724.1521960370083,115.50161448483965,,
Denmark,2004,41.0,,,,,,,50956.3045398814,85.7130276911593,80.93,14.4,22054000.0,5404523.0,12.7540897055914,2.28722190856934,82.2799987792969,23802.9619368877,1868.3128927381752,116.03059141389537,,
Denmark,2005,41.0,,,,,,,52015.1841169021,86.0059706832865,82.74,16.1,26927000.0,5419432.0,12.0429074824813,2.11490678787231,74.6938038217694,24615.3549109645,1932.8187898658014,116.30370119968292,524.040157713945,226.40749067429945
Denmark,2006,41.8,,,,,,,53823.1590295482,86.2501288149818,86.65,15.3,26936000.0,5437272.0,12.0833466711901,2.22395443916321,74.6938038217694,25257.8121905448,1943.241022336201,119.372361728455,541.080159315186,236.3317487151645
Denmark,2007,44.2,,,,,,,54113.9771471341,86.4251464366349,85.03,17.7,27138000.0,5461438.0,11.9592894350094,2.34719085693359,75.8199996948242,25590.8946244078,2029.1469023359782,125.0769485985193,562.6723218317227,246.45523761324398
Denmark,2008,47.9,,,,,,,53572.5346568185,86.583137512207,85.02,18.5,26870000.0,5493621.0,11.80878042447,2.2413592338562,78.7900009155273,25565.7372571561,1834.4458054168645,121.54460600758588,431.59147673274146,377.7108031296662
Denmark,2009,48.8,,,,,,,50635.9118061988,86.7617653139929,86.84,19.3,26571000.0,5523095.0,11.1608327786982,2.22860789299011,72.6600036621094,24556.542727497,1672.0950843684564,108.48808503203367,642.393440634282,233.74575306055752
Denmark,2010,45.599999999999994,,,,,,,51209.4492757775,86.8652420043945,88.72,21.2,26730000.0,5547683.0,10.8767726929647,2.10007047653198,72.2300033569336,24639.2792664311,1760.8215898421017,90.74779507048258,679.3827260858271,327.52412133137386
Denmark,2011,42.4,,,,,,,51667.5313210425,87.1567653955846,89.81,23.8,25811000.0,5570572.0,10.9708435050042,2.10107469558716,73.120002746582,24605.706355409,1787.3532556441241,91.58664496213315,759.5270288221748,364.4150008293583
Denmark,2012,42.5,93.6,51.8,61.6,76.5,25.9,40.4,51470.689845427,87.2336196899414,92.26,26.9,26402000.0,5591572.0,11.208563455152,1.98699104785919,76,24638.9073707692,1805.5065731068114,105.12070666352861,787.9716115611137,521.6779825065295
Denmark,2013,43.3,93.0,57.0,69.8,85.4,29.1,66.4,51970.3909324806,87.5436524760432,94.6297,27.0,26516000.0,5614932.0,11.7998537089519,1.94326293468475,76.5500030517578,24604.956958848,1902.6552770363026,117.17506106930591,789.6800887348235,382.01709299418053
Denmark,2014,45.4,83.6,71.3,69.8,91.8,30.7,52.5,52368.3625969272,87.6823985731907,95.9935,30.2,28070000.0,5643475.0,11.8293905304366,1.78492867946625,76.8399963378906,24703.6281151101,1887.445235426754,100.8509827721395,837.2500985651571,478.2514319634622
Denmark,2015,47.4,79.5,71.9,73.9,95.3,30.5,75.9,53094.0133607574,87.7254056577329,96.3305,32.5,28209000.0,5683483.0,12.484534308925,1.79474246501923,77.75,25089.1433770488,1908.424816261437,109.92027248080095,859.1562603424695,496.52651375925643
Denmark,2016,48.3,85.0,87.7,79.0,97.7,36.1,87.3,54300.2039621991,87.6999969482422,96.9678,32.0,28692000.0,5728010.0,12.9401692109791,1.82117700576782,78.1800003051758,25497.175531029,1934.7085637071164,97.01449543558758,917.2470020129155,452.513176478393
Denmark,2017,47.6,94.9,73.2,71.5,81.9,41.8,59.4,55601.0145717787,88.0161943799509,97.0994,35.0,30736000.0,5764980.0,13.0145483841175,1.74683058261871,76.1561593865924,25913.3489425595,1871.7046720023313,88.23621244132677,860.8876353430541,527.1484029432886
Denmark,2018,49.9,82.4,80.0,70.1,99.7,31.3,45.7,56355.0733084714,88.1059762310689,97.3192,34.6,30801000.0,5793636.0,13.0043275494945,1.81060206890106,79.2799987792969,26685.0623568173,1866.7413693231676,90.68053291577172,960.1914928725242,476.72998441738486
Denmark,2019,51.5,71.1,61.3,69.3,99.7,37.4,46.7,57114.6227336347,88.2096490810669,98.0464,37.2,33093000.0,5814422.0,13.4024278659202,1.87326776981354,77.0355227639042,27010.255983018,1762.2714691159329,85.47883177382033,916.3421574835813,428.761448687419
Denmark,2020,45.0,84.3,70.0,64.0,69.3,22.9,90.7,55934.5555945523,88.2394485473632,96.5491,39.5,15595000.0,5831404.0,12.8371087335606,1.8400673866272,79.3199996948242,26561.3325985407,1696.2090090139527,88.74535189124266,937.8530453386526,451.0063099726927
Denmark,2021,49.0,84.5,65.7,64.7,71.2,20.8,87.6,59312.8158043771,88.2616449318149,98.8659,39.5,15595000.0,5856733.0,12.5543797574878,1.95973408222198,77.7216621761722,27893.6264764829,1656.8315475539007,93.81680879083953,1016.0954921455358,503.35229555453526
Denmark,2022,50.3,67.7,66.4,62.2,71.9,24.5,86.8,59108.7449374068,88.3880239837703,97.8601,39.5,15595000.0,5903037.0,12.8241154699449,1.9901350736618,77.638493070176,27279.1210874228,1531.45575743469,91.54270928676205,1004.0594358463279,522.6123434428753
Denmark,2023,46.6,68.9,68.4,62.7,71.8,27.8,87.3,59026.9843650999,88.552638542867,98.7756,39.5,15595000.0,5946952.0,16.3542735783544,2.01564884185791,78.0609216351925,27360.1712383283,1297.5840396895753,87.41620917740718,1029.098603788966,534.0550924238164
Denmark,2024,,,,,,,,60772.8624276041,88.6960552688405,99.7692,39.5,15595000.0,5976992.0,17.8578664866005,2.01564884185791,78.0609216351925,27360.1712383283,,,,
Estonia,1995,,,,,,,,,,,,,,,,,,,,,
Estonia,1996,,,,,,,,,,,,,,,,,,,,,
Estonia,1997,,,,,,,,,,,,,,,,,,,,,
Estonia,1998,,,,,,,,,,,,,,,,,,,,,
Estonia,1999,,,,,,,,,,,,,,,,,,,,,
Estonia,2000,2.2,,,,,,,10006.7696280939,67.385529072627,28.577,19.8,3310000.0,1396985.0,15.4671728526187,0.687826871871948,71.4599990844727,4583.38978117802,74.72521179540225,10.937841136447421,,
Estonia,2001,5.1,,,,,,,10662.9455020331,67.3926456349791,31.5275,18.9,3230000.0,1388115.0,16.0616569267868,0.677856683731079,81.8472626472586,4933.15065350538,106.15114741934205,15.394978081787173,,
Estonia,2002,2.7,,,,,,,11474.6622721923,67.4090870965661,41.52,19.3,3253000.0,1379350.0,15.6672531737325,0.66788649559021,81.8472626472586,5443.77852515989,112.0745278573241,16.29753144597093,,
Estonia,2003,15.0,,,,,,,12424.0441535693,67.4341760348669,45.32,19.9,3378000.0,1370720.0,15.7427367286431,0.880270600318909,82.8214206534403,6010.10162416638,120.0318081008521,19.573654721606164,,
Estonia,2004,24.8,,,,,,,13348.5284463324,67.467351453949,53.2,20.0,3468000.0,1362550.0,14.9169103622544,0.903343915939331,83.7242934831737,6538.0409543308,149.62386701405453,16.88011449121133,,
Estonia,2005,22.7,,,,,,,14703.6179707772,67.5080523578799,61.45,18.9,3558000.0,1354775.0,14.6642061190741,0.937840044498444,85.2033229882456,7215.27794507477,188.75459024561275,23.568489232529387,134.33965049546973,76.02738462106254
Estonia,2006,17.4,,,,,,,16234.5152041417,67.5557177507269,63.51,17.2,3648000.0,1346810.0,14.4658199153602,1.14691519737244,84.9199981689453,8192.39436139812,219.74146316109918,32.3208173387486,148.49904589363013,74.99201817628322
Estonia,2007,23.1,,,,,,,17543.4661785723,67.6097866365576,66.19,18.6,3738000.0,1340680.0,13.8693049203328,1.00763607025146,85.6999969482422,8923.70439596388,270.0495271056479,40.70322522898827,165.58761225646685,76.82668496583823
Estonia,2008,20.2,,,,,,,16688.997772178,67.6696980194394,70.58,20.5,3828000.0,1337090.0,13.7442368403919,1.15763688087463,85.3199996948242,8542.2941617927,296.72647316186647,40.93217360087952,229.60309328467045,94.23449431227516
Estonia,2009,21.0,,,,,,,14274.8511086787,67.7348909034398,72.5,24.2,3834000.0,1334515.0,12.2894734719345,1.00224792957306,85.6800003051758,7365.11985622088,332.6077264024758,40.119444142628595,185.83530346230654,59.94687208461501
Estonia,2010,18.0,,,,,,,14657.939813612,67.8048042926262,74.1,25.3,4369000.0,1331475.0,13.7483595927381,1.07666647434235,86.4599990844727,7288.20329103854,364.6256970652847,33.947314068983644,205.78681537392742,84.11723840102142
Estonia,2011,23.3,,,,,,,15820.922342204,67.8775556334506,76.5,25.2,4907000.0,1327439.0,14.5525672570253,1.06727397441864,86.5500030517578,7534.83138571039,377.0794740850615,36.67211826682808,244.07901229359692,122.79283643165525
Estonia,2012,19.1,70.7,65.3,61.3,77.2,29.8,59.7,16460.6843479001,67.9629593320316,78.3899,25.0,5007000.0,1322696.0,13.8770730242275,0.945922076702118,87.25,7892.04433600454,424.0883770722827,35.049625915554294,277.46360463780036,150.4502924330307
Estonia,2013,17.6,71.5,58.4,58.4,75.5,28.1,66.3,16809.5326683781,68.0923458296768,80.0043,24.5,5737000.0,1317997.0,13.5540034976357,0.966788172721863,88.4400024414062,8213.14914390957,416.859825932836,40.030440129985124,291.35119427434205,119.878876810797
Estonia,2014,31.1,72.8,78.0,60.3,74.2,29.3,62.0,17413.6867560212,68.2668382808032,84.2415,25.3,5804000.0,1314545.0,13.9610951419012,1.01121234893799,85.9499969482422,8532.005537763,448.9918564978757,44.10651594277868,312.65570977030075,98.89353350398807
Estonia,2015,28.3,62.1,68.4,59.0,76.3,27.8,66.1,17722.1557669523,68.4796609690553,88.4097,28.2,5696000.0,1315407.0,13.6547460994623,1.03593826293945,86.5599975585938,8943.78777462418,478.46788104366175,45.18753511270656,315.4917071294284,101.86961145865881
Estonia,2016,27.9,63.4,66.1,56.0,79.0,24.6,32.5,18264.9873304279,68.724038178078,87.2402,27.2,5942000.0,1315790.0,13.6104762733574,1.05459797382355,86.8899993896484,9339.15162074714,546.9261812295275,49.68878012448794,334.3998662400535,116.2799534880186
Estonia,2017,28.2,61.0,67.7,53.5,76.9,26.5,16.4,19270.8141210511,68.9931941915158,88.1025,27.5,6145000.0,1317384.0,13.3408912828564,1.07229030132294,86.9599990844727,9557.20021072983,579.8461192788131,51.93626156079017,397.7579809683433,145.74338233954563
Estonia,2018,28.0,65.4,81.7,60.4,86.1,37.7,20.3,19914.3454922878,69.2803532930133,89.357,28.6,6033000.0,1321977.0,13.2138423128235,1.15055811405182,87.629997253418,9982.9747918618,591.364297563422,54.44875364699991,472.77675784071886,181.54627501083604
Estonia,2019,30.8,105.0,102.1,66.2,85.9,40.6,14.7,20579.8756732376,69.5787397662154,90.2289,31.3,6103000.0,1326898.0,12.8803241268467,1.13976681232452,85.7600021362305,10409.3085969365,734.4875039377556,44.55504492432726,499.6616167934536,172.58297171297266
Estonia,2020,28.9,77.8,99.5,71.4,93.3,40.9,39.3,19946.945696898,69.8815778947665,89.0583,40.4,1695000.0,1329522.0,12.5917858133422,1.29900670051575,85.7600021362305,10252.9336806877,562.2095760732053,33.57597693005456,461.0679627715826,175.25095485445144
Estonia,2021,30.3,80.1,100.3,70.4,89.7,42.5,31.2,21570.6658455268,70.1777274135822,90.9797,38.0,1695000.0,1330932.0,13.0310279238311,1.34329342842102,85.8408003189708,11173.1230611234,615.2680978442174,36.59090021128052,505.6606949115357,164.54634797269884
Estonia,2022,33.4,76.6,117.3,73.0,93.8,44.3,37.0,21023.2994937246,70.4892333736738,91.5202,38.0,1695000.0,1348840.0,11.9959443459942,1.34263217449188,86.4713100533557,11241.8684925496,684.9663414489487,43.99335725512292,514.5161768630824,181.63755523264436
Estonia,2023,37.9,68.0,95.3,68.5,90.6,42.4,32.0,20126.3730486957,70.6770085523126,93.1834,38.0,1695000.0,1370286.0,11.4121180604126,1.2634699344635,86.6171537463114,10927.5027342912,726.2279553319526,38.0577485284094,529.8164032909918,186.82231300618994
Estonia,2024,,,,,,,,20078.1397620993,70.6981161541961,92.238,38.0,1695000.0,1372341.0,10.8342118439629,1.2634699344635,86.6171537463114,10927.5027342912,,,,
Finland,1995,,,,,,,,,,,,,,,,,,,,,
Finland,1996,,,,,,,,,,,,,,,,,,,,,
Finland,1997,,,,,,,,,,,,,,,,,,,,,
Finland,1998,,,,,,,,,,,,,,,,,,,,,
Finland,1999,,,,,,,,,,,,,,,,,,,,,
Finland,2000,33.6,,,,,,,37872.6020343504,67.1227685349539,37.2485,31.7,2714000.0,5176209.0,24.1601044095435,2.02971863746643,64.7408727989187,18265.0685928519,804.2565514645951,11.20511169467848,,
Finland,2001,33.6,,,,,,,38784.1308115726,67.4982392821958,43.1054,29.2,2826000.0,5188008.0,23.6043785828383,2.063060641288755,64.7408727989187,18712.4150355794,801.4636831708817,11.179628096178726,,
Finland,2002,33.6,,,,,,,39343.0698997627,67.7951641569199,62.43,29.5,2875000.0,5200598.0,22.8745621126381,2.09640264511108,64.7408727989187,19133.6964702334,848.1716910247629,11.92170592689533,,
Finland,2003,33.6,,,,,,,40038.9839702277,68.0425549126858,69.22,28.4,2601000.0,5213014.0,21.952489552711,2.19400310516357,64.4000015258789,19875.8282260332,897.1777171517283,14.003415298712032,,
Finland,2004,33.6,,,,,,,41521.962874476,68.2766596767133,72.39,31.1,2840000.0,5228172.0,21.5451584656768,2.14761972427368,67.0293155369584,20561.6024988783,947.3674546285012,14.345358186379483,,
Finland,2005,33.6,,,,,,,42529.3506920884,68.5140529517604,74.48,31.5,3140000.0,5246096.0,21.2181020975793,2.12453174591064,66.1999969482422,21141.9036386921,932.1217148904633,20.01488344856823,383.9045263372992,111.89272937437669
Finland,2006,33.6,,,,,,,44069.3958834717,68.7588279849327,79.66,31.2,3375000.0,5266268.0,21.8152156935341,2.1676173210144,67.129997253418,21886.5878321588,954.5659279018843,22.216871606230445,406.54976161486655,113.93267490374588
Finland,2007,35.6,,,,,,,46213.6898975737,69.0200377316963,80.78,31.8,3519000.0,5288720.0,22.1315200017107,1.96812081336975,67.9700012207031,22556.8842793306,939.3577273896141,23.82429018741775,418.2486499568894,116.85247091923944
Finland,2008,34.3,,,,,,,46359.8732844055,69.2943672196361,83.67,34.6,3583000.0,5313399.0,20.7904125032818,2.04124021530151,68.7900009155273,22893.9656710034,946.2869248102768,19.384954903631368,476.90753131846486,166.18364252336406
Finland,2009,35.9,,,,,,,42412.5133513534,69.546259966947,82.49,32.5,3423000.0,5338871.0,16.6698764684843,2.22546005249023,69.629997253418,22119.0968116053,858.9831071026065,17.232107687187046,455.9016316371008,116.69133792519055
Finland,2010,32.8,,,,,,,43556.5385834368,69.7855798796947,86.89,33.4,3670000.0,5363352.0,17.0393362636662,2.22388696670532,70.4499969482422,22677.8404851807,935.0495734756921,19.204407989630365,507.14553137664655,112.42968949269039
Finland,2011,34.8,,,,,,,44391.4535667984,70.0583261874252,88.71,35.1,4192000.0,5388272.0,16.355265487845,2.23519229888916,71.1999969482422,23226.3192214179,1103.3221782419298,24.312061454952534,520.389468089213,149.39854558196024
Finland,2012,33.3,77.6,85.3,59.3,99.2,25.4,16.9,43507.9345371578,70.3661363168712,89.88,38.7,4226000.0,5413971.0,14.5954146662807,2.2103111743927,71.9499969482422,23205.0105400194,1098.8237654025113,22.534291373189845,534.7276518474148,148.13525968277258
Finland,2013,32.5,76.8,81.8,58.0,97.6,22.7,15.0,42883.6384986417,70.6742118159277,91.5144,38.5,2797000.0,5438972.0,14.6434591173334,2.18062210083008,72.8099975585938,22977.7855079967,1094.5083004656026,22.982284152225827,537.6015908888666,121.16260205053455
Finland,2014,32.5,81.4,82.3,57.4,101.2,24.6,12.8,42502.4880199858,70.9879168940753,86.5304,41.2,2731000.0,5461512.0,14.6025114765247,2.02504563331604,73.5699996948242,23021.7070482124,1090.7235944917818,19.95784317602891,553.3266245684346,135.12741526522325
Finland,2015,40.6,78.4,83.5,60.9,111.6,23.7,12.5,42560.3456767103,71.3054930040604,86.4221,43.2,2622000.0,5479531.0,14.8411928141889,1.84316194057465,74.0199966430664,23314.7238838734,1116.51891375375,17.70224495490581,570.4867807117068,149.64784394868832
Finland,2016,42.1,89.8,84.9,64.7,114.6,25.4,14.4,43529.6761616969,71.6158383428171,87.7036,42.4,2789000.0,5495303.0,14.7475627790114,1.84161901473999,79.2824044314709,23812.5285963673,1220.8607969387676,13.284071870104341,566.119829971159,158.6809680922053
Finland,2017,40.5,91.8,87.8,65.2,116.1,26.5,14.5,44862.220404205,71.9563038312956,87.4689,44.4,3180000.0,5508214.0,15.3743113223501,1.9772777557373,75.5199966430664,23936.3876079689,1215.0944026502964,11.255917072212517,595.8374166290562,121.4549761501641
Finland,2018,42.3,99.3,90.0,70.2,116.0,31.1,24.4,45337.2409550575,72.3423467740343,88.89,44.2,3224000.0,5515525.0,14.7901080183696,2.01387786865234,80.5879813171853,24313.8222655453,1241.5862497223745,11.78491621377838,620.7931248611873,145.58904184098523
Finland,2019,43.5,97.4,85.1,70.6,115.9,42.0,27.2,45898.5708448954,72.7431214358314,89.6074,45.4,3290000.0,5521606.0,14.7120972002113,1.97280502319336,77.4499969482422,24465.0782711163,1218.8482843578481,9.960870080190437,620.8338660889603,137.46000710662804
Finland,2020,42.1,90.9,81.8,61.2,98.2,26.2,25.9,44690.9801103074,73.0849439791673,92.1703,47.3,896000.0,5529543.0,14.5232182818852,1.90100395679474,82.2440854646059,23510.9762114524,1173.1530074004309,9.58487889505516,608.3685396785955,139.7945544505215
Finland,2021,39.0,92.9,76.2,60.6,99.2,29.2,24.3,45792.0454180872,73.3710215780329,92.8081,50.2,896000.0,5541017.0,14.9402646685212,1.91831088066101,81.4573242561531,24222.7886851451,1134.9902012572782,8.6626696868102,710.5193866035784,250.6760040620702
Finland,2022,43.7,94.2,76.4,60.2,99.2,30.7,20.5,46016.1492103929,73.6967597835949,92.9888,50.2,896000.0,5556106.0,15.7551618539463,1.75458240509033,81.4098120073436,24602.319976957,1175.1035707382111,8.099197531508578,655.1350892153605,172.24293417008244
Finland,2023,44.8,91.7,80.2,59.4,96.2,29.3,22.6,45357.0296547377,74.0062548602828,93.5139,50.2,896000.0,5583911.0,14.4607986864481,1.73860657215118,82.0747215050785,24582.3413534802,1107.1093360907794,7.879781751535797,672.6468240629193,176.22057371616418
Finland,2024,,,,,,,,45254.0358658917,74.2637190463636,93.5139,50.2,896000.0,5619911.0,14.2327051090182,1.73860657215118,82.0747215050785,24582.3413534802,,,,
France,1995,,,,,,,,,,,,,,,,,,,,,
France,1996,,,,,,,,,,,,,,,,,,,,,
France,1997,,,,,,,,,,,,,,,,,,,,,
France,1998,,,,,,,,,,,,,,,,,,,,,
France,1999,,,,,,,,,,,,,,,,,,,,,
France,2000,24.5,,,,,,,33255.1379642335,76.5143983146093,14.3079,9.3,190282000.0,60918661.0,14.3878392198042,1.63705730438232,53.1329912163311,17586.1564926032,523.9609583670922,33.06047715001484,,
France,2001,26.1,,,,,,,33640.6738002565,76.9074413607811,26.3259,9.4,190282000.0,61364377.0,13.9296551551957,1.5905694961547852,54.0097701514293,17898.1258982699,489.4044634397576,35.13439075573113,,
France,2002,27.3,,,,,,,33753.5782979758,77.2543866607525,30.18,8.7,190282000.0,61812142.0,13.4598053740839,1.54408168792725,54.8652810589949,18138.4615112054,525.7219528163253,38.37433752093561,,
France,2003,28.0,,,,,,,33840.6175720101,77.4691216035138,36.14,8.8,190282000.0,62249855.0,12.9922663496214,1.6510945558548,55.9803302158916,18278.4618271723,515.9048161638289,35.22899772216337,,
France,2004,29.0,,,,,,,34557.1471111581,77.4900500011961,39.15,8.9,190282000.0,62707588.0,12.5672208197628,1.75563025474548,55.7000007629395,18499.0623985812,561.7980394972296,33.96718113284791,,
France,2005,29.0,,,,,,,34946.0372494703,77.4363315105438,42.87,8.6,185829000.0,63180854.0,12.1452500973725,1.66645479202271,56.5900001525879,18804.4094651684,557.4631833878029,33.601951629207164,469.8575299409533,274.4344038148012
France,2006,30.7,,,,,,,35645.4162427116,77.3467240068648,46.87,8.5,193882000.0,63622342.0,11.6390346197616,1.62847626209259,54.1190123030074,19074.1674822618,565.053075223166,34.51617672295056,480.86881177684404,275.21778434374517
France,2007,32.3,,,,,,,36322.1685141004,77.2457976606157,66.09,9.4,193319000.0,64016890.0,11.579923857885,1.46457493305206,59.4199981689453,19456.6055248454,565.5538717985206,37.6775566573134,489.07405530009345,277.2705765619042
France,2008,33.8,,,,,,,36257.3658930938,77.1561901569367,70.68,10.5,193571000.0,64375116.0,11.067976542911,1.57403433322906,60.3499984741211,19449.3619196352,566.2902417138945,38.368862900379085,571.5717855949184,280.43444612977476
France,2009,35.3,,,,,,,35052.8510772683,77.1005391809676,71.58,11.2,192369000.0,64706436.0,10.5216742580302,1.47705447673798,60.4199981689453,19408.75537888,554.7207081533589,35.60696806110601,524.5846023724749,261.07140254178114
France,2010,36.0,,,,,,,35578.1968010183,77.0962844808803,77.28,11.9,189826000.0,65026211.0,10.2775341468866,1.46266102790833,61.9000015258789,19677.0921366321,573.2918991697056,35.0935409722704,570.5391630461138,317.9025762396028
France,2011,36.8,,,,,,,36269.9561530888,77.1182717387509,77.82,10.6,196595000.0,65340830.0,10.3132840454103,1.39230680465698,62.7700004577637,19703.3009429356,599.0741164444958,39.51587391834478,580.8313117540747,316.8003834662033
France,2012,37.7,73.5,73.9,64.9,91.8,25.1,28.6,36161.2918253465,77.1669464919916,81.44,12.3,197522000.0,65657659.0,10.2470795796382,1.37338125705719,63.75,19525.2530511959,615.9829731364623,43.574505146459764,581.8818486964332,307.15380820994545
France,2013,38.7,73.9,75.8,66.4,95.8,25.6,28.4,36256.086680981,77.2440721470918,81.9198,13.4,204410000.0,65997932.0,10.2533499274342,1.48205244541168,66.3399963378906,19523.5646203023,642.5049803075648,44.51654636693768,579.9121099733852,276.3419920490842
France,2014,39.7,74.6,71.9,65.2,94.1,25.2,28.2,36444.3949089146,77.3524296788613,83.7511,13.2,206599000.0,66312067.0,10.1814983481472,1.41287088394165,68.5299987792969,19590.3462213109,651.8421451106327,45.08983259411895,589.4100692110834,277.0687271744975
France,2015,40.7,74.8,77.2,65.5,92.0,25.5,31.6,36702.4323733379,77.7610919150066,78.006,13.3,203302000.0,66548272.0,10.3199116417468,1.41732227802277,69.4400024414062,19809.5291077416,707.7719463549707,43.0965360002135,593.4038377435255,302.98307370024577
France,2016,39.7,76.1,80.4,66.0,93.9,25.8,29.1,36920.5342846914,78.5999114705779,79.2698,14.2,203042000.0,66724104.0,10.1652320223789,1.38062357902527,69.6699981689453,20108.9835521035,746.4019299532295,43.35764478755683,554.8070004806659,307.7598464267126
France,2017,40.2,77.9,84.9,68.1,98.4,26.5,30.8,37580.5979329356,78.6467804026368,80.5025,14.1,207274000.0,66918020.0,10.0100515756887,1.30890679359436,70.0800018310547,20347.1938221582,788.6515470720742,43.5906501716578,620.8940431889647,315.62499906602136
France,2018,40.7,76.2,87.1,63.5,92.1,26.9,29.0,38062.4435961412,78.6714432536599,82.0432,15.2,211998000.0,67158348.0,9.88620521645328,1.41971850395203,71.153117074531,20473.5098527183,829.9787243128732,40.903328950259464,598.7342035274602,283.15169396364547
France,2019,41.0,77.1,83.4,65.6,91.4,26.9,35.6,38705.2072940618,78.6890784549356,83.3397,15.5,217877000.0,67382061.0,9.91095000638926,1.33822000026703,72.1900024414062,20766.441208542,833.4859332961039,40.782367876815165,606.1553979478307,309.16240451594376
France,2020,39.3,78.7,57.9,60.3,82.2,21.4,34.5,35709.2045925926,78.7119131765249,84.7064,16.8,117109000.0,67601110.0,9.24566710385932,1.2042510509491,73.3635315888032,19329.882366129,729.3371366239401,39.59994148025084,632.0162494373243,325.3348946489192
France,2021,40.9,77.9,60.2,62.4,86.7,23.7,35.4,38030.8571685178,78.7364603392338,86.0955,16.2,117109000.0,67842811.0,9.09582515832787,1.22854030132294,76.7527928388629,20250.4544523726,797.4168405256675,45.546461805658375,701.1796725227084,346.72796797880324
France,2022,40.1,83.3,64.2,67.5,89.4,25.4,40.6,38868.3303330557,78.7591921123356,85.3333,16.2,117109000.0,68184457.0,9.3013624882498,1.16521215438843,77.6175811257937,20611.8295372504,782.6270435797413,48.01680828814109,615.169524632278,322.0822012265933
France,2023,40.3,83.7,68.0,69.0,94.8,25.7,37.1,39319.4152227295,78.7804323126547,86.8364,16.2,117109000.0,68372286.0,9.7687049703675,1.14462625980377,78.0396655209166,20669.0890280344,729.2282138994153,52.726041659627995,624.3611629425408,329.3000909754575
France,2024,,,,,,,,39683.3953489029,78.7999750964116,88.6538,16.2,117109000.0,68551653.0,9.56647520690692,1.14462625980377,78.0396655209166,20669.0890280344,,,,
Germany,1995,,,,,,,,,,,,,,,,,,,,,
Germany,1996,,,,,,,,,,,,,,,,,,,,,
Germany,1997,,,,,,,,,,,,,,,,,,,,,
Germany,1998,,,,,,,,,,,,,,,,,,,,,
Germany,1999,,,,,,,,,,,,,,,,,,,,,
Germany,2000,52.5,,,,,,,35104.1308467844,80.0942160905637,30.2163,3.7,18983000.0,82211508.0,20.2840359494004,1.80453169345856,76.1768738714642,19513.3304652629,619.9010484031019,0.0,,
Germany,2001,52.3,,,,,,,35618.5143698493,80.1070808273695,31.6509,3.9,17861000.0,82349925.0,20.0863572804744,1.732274889945985,77.5640683296579,19713.7796711397,682.5992859131322,0.0,,
Germany,2002,56.1,,,,,,,35477.5151544301,80.1213973750556,48.82,4.4,17969000.0,82488495.0,19.4763331174439,1.66001808643341,78.110326006942,19408.9974684669,693.3936665955658,0.0,,
Germany,2003,57.8,,,,,,,35270.0227284267,80.1373116303862,55.9,5.4,18399000.0,82534176.0,19.5529741477412,1.35740518569946,78.4599933765618,19480.1406317812,741.8623771078783,0.0,,
Germany,2004,56.4,,,,,,,35687.6378708542,80.1549694901257,64.73,6.3,20137000.0,82516260.0,19.7896242542651,1.46714746952057,78.4800033569336,19609.3805129456,737.4182979209188,0.0,,
Germany,2005,60.9,,,,,,,36024.0947047021,80.1745168510383,68.71,7.3,21500000.0,82469422.0,19.7693607543503,1.5005247592926,77.620002746582,19769.3211185796,737.6916016217501,0.0,443.04906126297334,101.21327150807484
Germany,2006,62.1,,,,,,,37459.261328042,80.1960996098884,72.16,8.6,23569000.0,82376451.0,20.3388454277918,1.64597606658936,77.8499984741211,20057.1910906907,759.1125769669295,0.0,458.52910074992184,105.23638606377932
Germany,2007,63.2,,,,,,,38593.0749910508,80.2198636634402,75.16,10.5,24421000.0,82266372.0,20.5298911974573,1.63131237030029,79.1100006103516,20036.4674959259,763.0335272351624,0.0,474.726173654528,109.41287164091787
